-0.04397382886694249,0.5425260345053843,0.24710130536937858,0.03206984383047113
-0.4309162109829617,0.46986994142450533,0.4213356131951114,-0.6061751608015155
-0.10625686888393623,-0.8301762827854468,0.3352440266138802,0.3428082767420997
0.20235426019947603,0.3635220895252475,-0.088057380748685,-0.6869627523918108
-0.1753582897652237,-0.5929692683306662,0.6652250555014997,-0.35717274676432476
0.24904267560280352,-0.3967666974390843,0.7665631651395931,0.10774987243903454
-0.6162886263825595,0.08386707715020772,0.2122415656517628,0.07826191802189049
-0.5234056954152698,0.20174439435229993,0.05831497516649692,0.08429713701027727
0.1178118468159916,-0.022484689372303874,0.22699463999807926,0.23732674051707764
-0.3705477808204432,-0.32063444482460707,0.376996466815815,-0.3971081618443135
0.6710452051649411,-0.2476224647970132,-0.022528364621258398,-0.3910256556592531
